,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
17392,436000.0,4,2.5,7.878534196140362,8.268475388982598,2.0,0.0,0.0,3,7,2640,0.0,2000,0.0,7.807916628926408,4057
17394,557000.0,3,2.5,7.396335293800808,7.369600720526409,3.0,0.0,0.0,3,8,1630,0.0,2004,0.0,7.313220387090301,1527
17396,425000.0,3,2.5,7.495541943884256,9.549380736703105,2.0,0.0,0.0,3,8,1800,0.0,1993,0.0,7.803843303538772,14025
17397,648752.0,3,2.25,7.630461261783627,9.205629292246064,1.0,0.0,0.0,5,8,1070,990.0,1964,0.0,7.757906208351747,9600
17399,630100.0,4,2.75,7.554858521040676,9.337501517592862,1.0,0.0,0.0,5,7,1160,750.0,1977,0.0,7.478734825567875,11357
17400,739000.0,4,2.5,7.937374696163295,12.413550122205246,2.0,0.0,0.0,3,9,2800,0.0,1999,0.0,7.919356190660617,60351
17401,269000.0,3,1.5,7.1853870155804165,7.872836175025724,2.0,0.0,0.0,3,7,1320,0.0,1986,0.0,7.114769448366463,5250
17402,250000.0,3,1.0,7.106606137727303,8.524764456912555,1.0,0.0,0.0,5,6,1220,0.0,1942,0.0,7.038783541388542,5038
17403,475000.0,5,2.75,8.039157390473237,8.575084669832014,2.0,0.0,0.0,3,7,3100,0.0,2007,0.0,7.799753318287247,5250
17404,290000.0,1,1.0,6.309918278226516,8.648221453822641,1.0,0.0,0.0,2,6,550,0.0,1916,0.0,7.003065458786462,4560
17405,219000.0,3,1.0,6.984716320118266,9.272281773516365,1.5,0.0,0.0,3,7,1080,0.0,1953,0.0,7.293017679772782,10600
17406,416000.0,2,1.0,6.779921907472252,8.8023721336499,1.0,0.0,0.0,5,6,880,0.0,1918,0.0,7.1308988302963465,6650
17407,179000.0,2,1.0,6.579251212010101,9.0953783535065,1.0,0.0,0.0,3,6,720,0.0,1949,0.0,7.003065458786462,8916
17408,302000.0,4,2.75,7.615791072035833,9.118225083068378,1.0,0.0,0.0,4,7,2030,0.0,1988,0.0,7.489970898834801,7627
17409,565000.0,4,2.0,7.620705086838262,9.0217190130337,2.0,0.0,1.0,3,7,2040,0.0,1961,0.0,7.847762537473608,8281
17410,281700.0,3,1.0,7.358830898342354,9.025936648977904,1.0,0.0,0.0,3,7,1070,500.0,1962,0.0,7.615791072035833,8295
17411,480000.0,2,1.0,7.313220387090301,8.13739583005665,1.0,0.0,0.0,3,7,1500,0.0,1902,0.0,7.6255950721324535,3420
17412,775000.0,4,2.5,8.064636475774222,9.639391789890489,2.0,0.0,0.0,3,9,3180,0.0,1988,0.0,8.013012110368916,15522
17413,375000.0,3,1.75,7.138866999945524,9.325809621782296,1.0,0.0,0.0,5,7,1260,0.0,1947,0.0,7.358830898342354,11052
17414,345000.0,3,1.5,7.237059026124737,9.536762272743895,2.0,0.0,0.0,3,7,1390,0.0,1979,0.0,7.237059026124737,11860
17415,300000.0,3,3.0,7.955074273262696,9.14580185083861,1.0,0.0,0.0,3,8,2240,610.0,1977,0.0,7.495541943884256,9375
17416,364950.0,4,2.5,7.635303886259415,8.003697339094368,2.0,0.0,0.0,3,8,2070,0.0,2002,0.0,7.549609165154532,2957
17417,410000.0,3,3.25,7.882314918980268,8.964311948124514,1.0,0.0,2.0,4,8,1760,890.0,1956,0.0,7.783224016336037,7727
17418,231000.0,3,1.75,7.106606137727303,9.084436955087027,1.0,0.0,0.0,3,7,1220,0.0,1978,0.0,7.600902459542082,8028
17419,445000.0,3,2.0,7.396335293800808,9.071308163280625,1.0,0.0,0.0,3,9,1630,0.0,1987,0.0,7.718685495198466,9890
17420,530000.0,2,2.5,7.487173694213739,6.658011045870748,2.0,0.0,0.0,3,7,1595,190.0,1975,0.0,7.484368643286131,794
17421,353500.0,3,2.5,7.138866999945524,6.879355804460439,2.0,0.0,0.0,3,8,840,420.0,2008,0.0,7.146772179452637,925
17422,209950.0,3,1.5,7.22983877815125,9.31739944426959,1.0,0.0,0.0,3,7,1380,0.0,1960,0.0,7.22983877815125,9200
17423,650000.0,3,1.75,7.753623546559746,8.881836305004146,1.0,0.0,0.0,4,8,1320,1010.0,1950,0.0,7.506591780070841,7200
17424,325000.0,2,1.0,6.733401891837359,8.352082671352637,1.0,0.0,0.0,3,7,840,0.0,1948,0.0,7.02108396428914,4494
17425,257000.0,3,2.25,7.455876687491824,9.160729871422848,1.0,0.0,0.0,3,8,1180,550.0,1978,0.0,7.533693709848633,8165
17426,337000.0,4,2.5,7.709756864454165,8.694502206386648,2.0,0.0,0.0,4,7,2230,0.0,2002,0.0,7.585788821732034,4919
17427,541000.0,3,2.5,7.489970898834801,8.303504798872783,2.0,0.0,0.0,3,8,1790,0.0,2005,0.0,7.438383530044307,3365
17428,577500.0,3,2.5,7.731930721948486,9.294589604421082,2.0,0.0,0.0,3,9,2280,0.0,1984,0.0,7.783224016336037,9536
17429,560000.0,3,2.5,7.795646536334594,8.542470998600505,1.0,0.0,1.0,3,8,1270,1160.0,1978,0.0,7.828038032125829,5330
17431,750000.0,5,3.0,7.709756864454165,9.054855469135788,1.0,0.0,0.0,3,8,1150,1080.0,1960,2014.0,7.620705086838262,8560
17432,407500.0,2,1.0,6.646390514847729,7.9966538754626075,1.0,0.0,2.0,3,7,770,0.0,1923,0.0,7.272398392570047,4000
17433,530000.0,4,1.75,7.503289630675082,8.517193191416238,1.0,0.0,0.0,4,7,944,870.0,1951,0.0,7.162397497355718,5000
17434,235000.0,4,1.75,7.560080465021827,9.143131622282732,1.0,0.0,0.0,4,7,1000,920.0,1977,0.0,7.554858521040676,8400
17435,715000.0,4,2.5,7.528331766707247,8.253227645581772,1.5,0.0,0.0,3,7,1170,690.0,1928,2014.0,7.24422751560335,3840
17436,795000.0,5,3.0,7.919356190660617,9.210340371976184,1.0,0.0,0.0,4,7,1730,1020.0,1957,0.0,7.832014180505469,10000
17437,465000.0,4,2.5,7.5652752818989315,9.175024026848615,1.0,0.0,0.0,4,9,1930,0.0,1968,0.0,7.649692623711514,10454
17438,287600.0,3,2.5,7.575584651557793,9.018089684104343,2.0,0.0,0.0,3,7,1950,0.0,1990,0.0,7.3395376954076745,8588
17440,445000.0,3,2.25,7.396335293800808,8.771680359010377,1.0,0.0,0.0,3,7,1310,320.0,1986,0.0,7.3901814282264295,7429
17441,490000.0,4,2.25,7.6544432264701125,9.692766521220475,1.0,0.0,0.0,3,8,1630,480.0,1978,0.0,7.7706452341291765,16000
17442,565000.0,3,1.75,7.306531398939505,8.517193191416238,1.0,0.0,1.0,3,8,1250,240.0,1954,0.0,7.590852123688581,5000
17443,330000.0,3,2.5,7.461640392208575,7.519692404116539,2.0,0.0,0.0,3,8,1320,420.0,2008,0.0,7.461640392208575,1789
17444,463000.0,4,2.75,7.549609165154532,8.699514748210191,1.0,0.0,2.0,3,7,1300,600.0,1961,0.0,7.709756864454165,6000
17446,219500.0,3,1.0,6.993932975223189,8.811354229965728,1.5,0.0,0.0,5,5,1090,0.0,1912,0.0,7.064759027791802,6708
17447,622200.0,3,1.75,7.450079569807499,8.881836305004146,1.0,0.0,0.0,3,7,1420,300.0,1959,0.0,7.22983877815125,8000
17448,474800.0,2,3.25,7.24422751560335,7.1252830915107115,3.0,0.0,0.0,3,8,1400,0.0,2000,0.0,7.24422751560335,1335
17449,465000.0,4,2.5,7.644919344958857,9.180087328805161,1.0,0.0,0.0,5,7,1320,770.0,1965,0.0,7.52294091807237,7200
17450,389950.0,3,1.75,7.365180126021013,9.110409533351133,1.0,0.0,0.0,3,8,1580,0.0,1966,0.0,7.649692623711514,8446
17451,650000.0,4,2.5,7.8709295967551425,9.896664327188002,2.0,0.0,0.0,4,8,2620,0.0,1984,0.0,7.824046010856292,13285
17452,395000.0,3,2.0,7.313220387090301,7.826443135456014,1.0,0.0,0.0,3,7,870,630.0,2003,0.0,7.313220387090301,4662
17453,304500.0,4,2.5,7.615791072035833,8.556798446008598,2.0,0.0,0.0,3,8,2030,0.0,2001,0.0,7.723120092266331,5232
17454,307000.0,3,1.0,6.927557906278317,9.045937315684574,1.0,0.0,0.0,3,6,1020,0.0,1949,0.0,7.07326971745971,9660
17455,485000.0,3,2.5,7.3395376954076745,8.87066300440602,1.0,0.0,0.0,3,7,770,770.0,1938,2013.0,6.907755278982137,6638
17459,710000.0,3,2.5,7.753623546559746,9.122601457668177,2.0,0.0,0.0,3,9,2330,0.0,1997,0.0,7.807916628926408,9160
17460,540000.0,3,2.5,7.8632667240095735,10.058823244245096,1.5,1.0,4.0,3,8,2150,450.0,1912,0.0,7.438383530044307,14700
17461,601000.0,4,1.75,7.575584651557793,8.34283980427146,1.0,0.0,0.0,5,7,1040,910.0,1951,0.0,7.27931883541462,5000
17462,463828.0,5,1.75,8.086410275323782,9.525297086562844,1.0,0.0,2.0,3,8,1650,1600.0,1965,0.0,7.8709295967551425,11328
17463,293000.0,4,1.0,7.029972911706386,9.024974184996003,1.5,0.0,0.0,4,6,1130,0.0,1944,0.0,7.029972911706386,8652
17464,597500.0,3,2.5,7.8709295967551425,8.476371196895983,2.0,0.0,0.0,3,7,2620,0.0,2002,0.0,7.783224016336037,4756
17465,240000.0,2,1.0,7.02108396428914,10.721106460606913,1.0,0.0,2.0,4,5,1120,0.0,1932,0.0,7.673223121121708,101930
17466,284000.0,3,1.75,7.495541943884256,10.04771775820736,1.0,0.0,0.0,3,7,1800,0.0,1968,0.0,7.251344983372214,18163
17467,440000.0,4,1.75,7.687080155783135,9.230142999272362,1.0,0.0,2.0,3,8,2000,180.0,1966,0.0,7.859413154693583,10445
17468,340000.0,3,1.75,7.580699752224563,9.004053937728395,1.0,0.0,0.0,3,7,980,980.0,1948,0.0,6.975413927455952,7480
17469,363000.0,3,1.75,7.580699752224563,9.004053937728395,1.0,0.0,0.0,3,7,980,980.0,1948,0.0,6.975413927455952,7480
17470,270000.0,2,1.0,7.047517221357296,8.1886891244442,1.0,0.0,0.0,3,6,1150,0.0,1910,0.0,7.05617528410041,4000
17471,365000.0,4,2.5,7.937374696163295,8.827614750837508,2.0,0.0,0.0,4,7,2800,0.0,1997,0.0,7.630461261783627,6820
17472,428000.0,3,2.0,7.177782416195197,7.843848638152472,1.0,0.0,0.0,3,7,780,530.0,1986,0.0,7.286191714702382,5100
17473,600000.0,3,1.75,7.757906208351747,10.959522835329864,1.0,0.0,0.0,3,8,2340,0.0,1988,0.0,8.089482474360754,137649
17474,405000.0,3,2.5,7.265429723253953,9.230142999272362,1.0,0.0,0.0,3,7,1430,0.0,1960,0.0,7.293017679772782,10350
17475,339900.0,4,2.5,7.757906208351747,9.184817414745098,1.0,0.0,1.0,3,8,1610,730.0,1981,0.0,7.635303886259415,8241
17476,275000.0,3,1.0,7.162397497355718,9.328123407632566,1.0,0.0,0.0,3,7,1290,0.0,1956,0.0,7.251344983372214,11196
17477,361600.0,2,1.0,6.633318433280377,8.760923376338836,1.0,0.0,0.0,3,6,760,0.0,1941,0.0,7.371489295214277,6380
17481,210000.0,3,1.0,7.01211529430638,8.982435503560263,1.0,0.0,0.0,3,7,1110,0.0,1962,0.0,7.090076835776092,8094
17482,258000.0,3,2.0,7.489970898834801,8.971956271245688,1.5,0.0,0.0,3,7,1790,0.0,1998,0.0,7.489970898834801,7879
17483,468000.0,3,1.5,7.512071245835466,9.19502366786429,1.0,0.0,0.0,5,7,1830,0.0,1962,0.0,7.512071245835466,8168
17484,710000.0,4,3.5,7.955074273262696,7.975908360165538,2.0,0.0,2.0,3,8,1970,880.0,1905,0.0,7.286191714702382,3880
17485,268000.0,3,1.0,7.258412150595307,8.699514748210191,1.0,0.0,0.0,3,6,1420,0.0,1941,0.0,7.299797366758161,6000
17487,500000.0,3,2.5,7.7406644019172415,8.36799688505411,2.0,0.0,0.0,3,8,2300,0.0,1998,0.0,7.605890001053122,4307
17488,431000.0,3,2.5,7.799753318287247,11.170463324640798,1.0,0.0,0.0,4,9,2440,0.0,1996,0.0,8.061486866871327,84000
17489,241500.0,3,2.0,7.177782416195197,8.90231952852887,1.0,0.0,0.0,3,7,870,440.0,1995,0.0,7.432483807917119,6580
17490,300000.0,3,1.0,7.22983877815125,9.392661928770137,1.0,0.0,0.0,3,7,1380,0.0,1963,0.0,7.5443321080536885,22001
17492,248500.0,3,2.5,7.215239978730097,8.894670262984233,2.0,0.0,0.0,3,8,1360,0.0,1988,0.0,7.3395376954076745,7353
17493,665000.0,4,2.5,7.828038032125829,8.688790784847216,2.0,0.0,0.0,3,9,2510,0.0,1998,0.0,7.9229859587111955,6060
17495,380000.0,2,1.0,6.659293919683638,8.271292652979412,1.0,0.0,0.0,3,6,780,0.0,1918,0.0,7.313220387090301,5060
17496,220000.0,3,2.0,7.251344983372214,8.986946789406764,1.0,0.0,0.0,4,7,1410,0.0,1940,0.0,7.484368643286131,8278
17497,631500.0,4,2.0,7.835974581721566,8.639410824140487,1.5,0.0,0.0,4,8,1910,620.0,1910,0.0,7.177782416195197,5750
17498,386100.0,3,2.0,7.146772179452637,8.81877816903701,1.0,0.0,0.0,5,7,1270,0.0,1972,0.0,7.346010209913293,5734
17500,650000.0,2,1.75,7.27931883541462,8.294049640102028,1.5,0.0,0.0,4,7,1350,100.0,1903,0.0,7.177782416195197,4000
17501,545000.0,4,1.75,7.620705086838262,10.88889381504096,1.0,0.0,0.0,5,7,1160,880.0,1959,0.0,7.620705086838262,53578
17502,870000.0,4,2.5,7.882314918980268,9.392745258631441,2.0,0.0,0.0,4,9,2650,0.0,1984,0.0,7.965545573129992,14054
17503,380000.0,3,1.75,7.122866658599083,9.060795734696166,1.0,0.0,0.0,4,7,1240,0.0,1973,0.0,7.438383530044307,8037
17504,265000.0,2,1.0,6.709304340258298,9.038721338315364,1.0,0.0,2.0,3,6,820,0.0,1957,0.0,7.580699752224563,9140
17505,645500.0,2,1.0,7.5443321080536885,8.556798446008598,1.5,0.0,0.0,4,7,1890,0.0,1909,0.0,7.4205789054108005,5100
17506,570000.0,3,2.0,7.146772179452637,8.035926369891792,2.0,0.0,0.0,5,7,1270,0.0,1911,0.0,7.272398392570047,3090
17508,605000.0,2,1.0,7.346010209913293,8.070906088787819,1.5,0.0,0.0,3,8,1550,0.0,1927,0.0,7.495541943884256,3937
17509,199500.0,3,1.0,6.824373670043086,9.19136140537838,1.0,0.0,0.0,4,7,920,0.0,1962,0.0,7.080026499922591,9812
17510,445000.0,2,1.0,6.856461984594587,8.476371196895983,1.0,0.0,0.0,3,6,950,0.0,1941,0.0,7.258412150595307,5400
17511,495000.0,4,1.75,7.620705086838262,8.180320874773685,1.0,0.0,0.0,4,7,1020,1020.0,1917,0.0,7.489970898834801,4206
17512,594000.0,4,1.75,7.533693709848633,8.556413904569519,2.0,0.0,0.0,4,7,1200,670.0,1937,0.0,7.489970898834801,5000
17513,465000.0,3,1.75,7.450079569807499,8.571681376700306,1.0,0.0,0.0,4,8,900,820.0,1943,0.0,7.3777589082278725,6000
17515,340000.0,4,2.5,7.897296472595885,8.715880102296456,2.0,0.0,0.0,3,9,2690,0.0,1998,0.0,7.832014180505469,6168
17516,870000.0,4,2.0,8.035926369891792,10.62490629943787,1.0,0.0,0.0,3,7,3090,0.0,1990,0.0,8.101677747454572,34280
17517,249000.0,3,1.5,6.975413927455952,8.546751993657782,1.0,0.0,0.0,4,6,1070,0.0,1940,0.0,6.927557906278317,4800
17518,500000.0,4,2.25,7.6255950721324535,8.881975184248867,2.0,0.0,0.0,3,8,2050,0.0,1994,0.0,7.585788821732034,7350
17519,220000.0,3,1.5,7.414572881350589,9.655026193237628,2.0,0.0,0.0,3,7,1660,0.0,1981,0.0,7.414572881350589,14400
17520,368500.0,5,1.75,7.940939762327791,9.144200569471638,1.0,0.0,0.0,4,7,1520,1290.0,1965,0.0,7.478734825567875,9360
17521,439950.0,4,2.25,7.807916628926408,9.588776807696428,1.0,0.0,0.0,4,8,1720,740.0,1977,0.0,7.807916628926408,14600
17522,179900.0,3,1.75,7.114769448366463,9.392661928770137,1.0,0.0,0.0,3,6,1230,0.0,1970,0.0,7.346010209913293,12000
17523,490000.0,4,2.5,7.7664168980196555,8.381831553485561,2.0,0.0,0.0,3,8,2360,0.0,2003,0.0,7.7664168980196555,4868
17524,425000.0,4,1.75,7.455876687491824,9.383452989684827,1.0,0.0,0.0,2,7,980,750.0,1955,0.0,7.649692623711514,12325
17525,533300.0,4,2.5,7.926602599181384,9.989940440266327,2.0,0.0,0.0,3,9,2770,0.0,1991,0.0,7.824046010856292,21656
17526,447500.0,4,2.0,7.478734825567875,8.111328003286733,2.0,0.0,0.0,3,7,1630,140.0,1924,1975.0,7.402451520818244,4000
17527,768000.0,5,2.75,8.016317898503415,9.520761931397454,2.0,0.0,0.0,4,8,3030,0.0,1980,0.0,7.824046010856292,13225
17528,285000.0,3,1.75,7.77485576666552,8.699514748210191,1.5,0.0,0.0,3,7,1320,0.0,1935,0.0,7.162397497355718,6000
17529,336900.0,3,1.75,7.484368643286131,11.700740239711115,1.0,0.0,0.0,4,6,1780,0.0,1979,0.0,7.272398392570047,25000
17530,415000.0,4,1.5,7.3395376954076745,8.972844314437573,2.0,0.0,0.0,3,7,1540,0.0,1967,0.0,7.346010209913293,7396
17531,500000.0,3,2.25,7.365180126021013,8.384575666801398,2.0,0.0,0.0,4,8,1580,0.0,1994,0.0,7.478734825567875,4187
17532,337000.0,4,2.5,8.070906088787819,8.660773919893762,2.0,0.0,0.0,3,8,3200,0.0,2003,0.0,8.009695357742922,5772
17533,419950.0,4,2.5,7.705262474866325,8.824677891164198,2.0,0.0,0.0,3,7,2220,0.0,2002,0.0,7.705262474866325,5303
17534,290000.0,4,2.75,7.7142311448490855,9.00724451596575,2.0,0.0,0.0,5,7,1380,860.0,1946,0.0,7.346010209913293,8163
17535,349950.0,2,1.75,7.402451520818244,8.337109129562474,1.0,0.0,0.0,4,7,1040,600.0,1948,0.0,7.286191714702382,5200
17536,330000.0,3,1.5,7.064759027791802,8.507142855562735,1.0,0.0,0.0,4,7,1170,0.0,1960,0.0,7.358830898342354,7700
17538,515000.0,3,2.5,7.649692623711514,8.968396191198256,2.0,0.0,0.0,3,8,2100,0.0,1986,0.0,7.649692623711514,8187
17539,665000.0,4,2.5,7.8632667240095735,9.763535592108683,2.0,0.0,0.0,3,9,2600,0.0,1996,0.0,7.989560449333865,11553
17540,265000.0,3,1.75,7.396335293800808,8.699348067653093,1.5,0.0,0.0,4,7,1630,0.0,1985,0.0,7.3395376954076745,7500
17541,545400.0,3,2.0,7.955074273262696,9.862665558015873,1.0,0.0,3.0,3,8,2340,510.0,2004,0.0,7.958576903813898,18240
17542,350000.0,4,3.0,7.847762537473608,8.631592731724734,2.0,0.0,0.0,3,9,2560,0.0,2004,0.0,7.888709524182015,7334
17543,260000.0,2,1.5,6.887552571664617,7.16703787691222,2.0,0.0,0.0,3,7,840,140.0,2001,0.0,7.003065458786462,1228
17545,355000.0,3,2.0,7.67786350067821,8.99850761180784,1.5,0.0,0.0,3,8,2160,0.0,2000,0.0,7.691656822810547,8297
17546,879000.0,3,3.0,8.016317898503415,8.547916364059079,1.5,0.0,0.0,4,9,2080,950.0,1929,0.0,7.554858521040676,5720
17547,833000.0,4,3.5,8.177515823846075,8.878776071707552,2.0,0.0,3.0,3,10,2590,0.0,2006,0.0,8.098642843759418,6978
17548,261590.0,2,1.0,6.633318433280377,8.765146421639022,1.0,0.0,0.0,3,6,760,0.0,1943,0.0,6.956545443151569,8580
17549,512500.0,3,3.0,7.723120092266331,7.783224016336037,2.0,0.0,0.0,3,7,2260,0.0,1909,1972.0,7.1853870155804165,2790
17550,600000.0,2,1.75,7.352441100243583,8.070906088787819,1.0,0.0,0.0,5,7,880,680.0,1946,0.0,7.630461261783627,4940
17551,417500.0,5,3.0,7.727535110475448,8.804475183846678,1.0,0.0,0.0,3,7,1340,930.0,1995,0.0,7.533693709848633,6187
17553,316000.0,3,2.25,7.549609165154532,8.919854372191667,2.0,0.0,0.0,4,7,1900,0.0,1992,0.0,7.326465613840322,6559
17554,397500.0,4,3.0,7.762170607138205,9.20552881497896,1.0,0.0,0.0,3,9,1650,700.0,1989,0.0,7.799753318287247,9100
17556,840000.0,4,2.5,8.224163512637862,9.194922119247803,2.0,0.0,0.0,3,10,3730,0.0,1997,0.0,8.157657015196472,10219
17557,270000.0,2,1.0,7.484368643286131,11.302463659311961,1.0,0.0,3.0,4,9,1780,0.0,1954,0.0,7.484368643286131,26723
17558,312900.0,4,2.5,7.396335293800808,8.405814603432848,2.0,0.0,0.0,3,7,1630,0.0,2003,0.0,7.512071245835466,5082
17559,325000.0,2,1.0,7.029972911706386,8.84043543926657,1.5,0.0,0.0,3,6,1130,0.0,1945,0.0,7.047517221357296,6908
17560,680000.0,3,1.75,7.668561108015897,8.18423477409482,1.0,0.0,0.0,3,7,1070,1070.0,1952,0.0,7.3901814282264295,4000
17561,763000.0,4,2.5,8.077136638538454,8.971194463184467,2.0,0.0,0.0,3,10,3220,0.0,1994,0.0,7.867105500316739,8023
17562,375000.0,1,1.0,6.684611727667927,13.187420514037633,1.5,0.0,0.0,5,5,800,0.0,1950,0.0,7.489970898834801,216057
17563,475000.0,3,2.5,7.495541943884256,8.101677747454572,2.0,0.0,0.0,3,7,1690,110.0,2004,0.0,7.358830898342354,4097
17564,219000.0,2,2.5,6.695798917058491,6.84587987526405,2.0,0.0,0.0,3,7,809,0.0,2003,0.0,7.138866999945524,4240
17565,415000.0,3,2.25,7.506591780070841,9.17926241640532,1.0,0.0,0.0,3,7,1240,580.0,1977,0.0,7.506591780070841,9694
17567,220000.0,2,1.0,6.363028103540465,8.922658299524402,1.0,0.0,0.0,3,5,580,0.0,1943,0.0,7.438383530044307,11250
17568,616000.0,3,2.0,7.9724660159745655,8.639410824140487,1.0,0.0,2.0,3,8,1520,1380.0,1959,0.0,7.501082124259871,6250
17569,269500.0,2,1.0,7.038783541388542,11.212522828109067,1.0,0.0,0.0,4,6,1140,0.0,1968,0.0,7.455876687491824,43560
17570,395350.0,2,1.0,6.966024187106113,8.657650544111494,1.0,0.0,0.0,4,6,1060,0.0,1917,0.0,7.286191714702382,7200
17571,770000.0,4,3.0,7.749322464660356,8.881836305004146,1.0,0.0,0.0,3,7,1260,1060.0,1943,2000.0,7.473069088032197,7200
17572,840000.0,4,2.5,8.146129510025405,10.673966076032396,2.0,0.0,0.0,3,9,3450,0.0,2000,0.0,8.016317898503415,50481
17573,428950.0,2,1.0,7.473069088032197,8.398634855292102,1.0,0.0,0.0,3,8,1310,450.0,1950,0.0,7.2078598714324755,5748
17574,800000.0,4,3.75,8.122668023346407,8.819665349340653,2.0,0.0,0.0,3,9,3370,0.0,2005,0.0,8.169053149927343,6766
17575,401000.0,4,1.0,7.570443252057374,8.657476736863293,1.5,0.0,0.0,3,7,1940,0.0,1947,0.0,7.682482446534506,6075
17576,303697.0,4,2.0,7.832014180505469,8.900276348631271,1.0,0.0,0.0,3,7,1600,920.0,1955,0.0,7.620705086838262,7937
17577,355000.0,3,1.0,7.215239978730097,9.101417964751995,1.0,0.0,0.0,3,7,1360,0.0,1956,0.0,7.306531398939505,7355
17578,350000.0,2,1.0,6.684611727667927,8.525161361065415,1.0,0.0,0.0,3,6,800,0.0,1960,0.0,6.927557906278317,5040
17579,754999.0,4,2.5,8.009695357742922,9.140239744296693,2.0,0.0,0.0,3,10,3010,0.0,1992,0.0,7.951559331155252,8413
17581,406500.0,3,2.0,7.484368643286131,9.061956366209925,1.0,0.0,0.0,3,8,1780,0.0,1992,0.0,7.8119734296220225,8542
17583,565000.0,2,1.75,7.450079569807499,8.006367567650246,1.0,0.0,0.0,5,7,860,860.0,1925,0.0,7.215239978730097,4500
17585,220000.0,3,1.0,6.993932975223189,8.751474487140904,1.0,0.0,0.0,3,6,890,200.0,1954,0.0,7.286191714702382,7080
17591,183000.0,3,1.0,6.76849321164863,8.556413904569519,1.0,0.0,0.0,5,6,870,0.0,1969,0.0,6.76849321164863,5200
17592,527000.0,4,2.5,7.948031990637284,8.726318950962243,2.0,0.0,0.0,3,9,2830,0.0,2000,0.0,7.912056888179006,6202
17593,407193.0,4,2.0,7.539027055823995,9.592400371638025,2.0,0.0,0.0,3,8,1880,0.0,1978,0.0,7.4673710669175595,14858
17595,535000.0,4,2.5,7.757906208351747,8.630521876723241,2.0,0.0,0.0,3,7,2340,0.0,1921,2013.0,7.177782416195197,5600
17596,245000.0,3,2.0,7.620705086838262,9.482274087459825,1.0,0.0,0.0,3,6,810,1230.0,1910,0.0,7.286191714702382,10582
17597,337000.0,3,1.75,7.177782416195197,9.453286550586572,1.0,0.0,0.0,3,7,1310,0.0,1993,0.0,7.489970898834801,13500
17598,630000.0,3,2.0,7.293017679772782,8.699514748210191,1.0,0.0,0.0,3,8,1090,380.0,1950,1996.0,7.539027055823995,7799
17599,320000.0,3,1.75,7.222566018822171,9.20029003612268,1.0,0.0,0.0,4,7,1370,0.0,1983,0.0,7.306531398939505,9600
17600,228500.0,3,1.0,6.984716320118266,8.920789888464375,1.5,0.0,0.0,3,6,990,90.0,1942,0.0,7.064759027791802,7800
17601,293000.0,3,2.5,7.595889917718538,8.932872621931374,2.0,0.0,0.0,3,7,1990,0.0,1990,0.0,7.549609165154532,7152
17602,447000.0,3,1.0,7.177782416195197,8.85366542803745,1.0,0.0,0.0,4,7,1310,0.0,1958,0.0,7.154615356913663,7300
17603,226500.0,3,1.75,7.402451520818244,9.283776690049365,1.0,0.0,0.0,3,7,1130,510.0,1988,0.0,7.426549072397305,10259
17604,436000.0,3,2.25,7.478734825567875,8.987196820661973,1.0,0.0,0.0,4,7,1350,420.0,1976,0.0,7.52294091807237,7875
17605,451000.0,3,2.5,7.6255950721324535,8.492080490601163,2.0,0.0,0.0,3,8,2050,0.0,2005,0.0,7.749322464660356,4065
17606,315000.0,3,1.0,7.064759027791802,11.03955617824819,2.0,0.0,0.0,3,5,1170,0.0,1986,0.0,7.501082124259871,42173
17607,450000.0,2,1.0,7.200424892944957,8.88875674784872,1.0,0.0,0.0,4,7,1340,0.0,1951,0.0,7.27931883541462,7026
17608,635000.0,3,1.5,7.7142311448490855,8.575462099540212,1.0,0.0,0.0,5,7,1120,1120.0,1955,0.0,7.461640392208575,7110
17609,292500.0,2,1.0,6.779921907472252,9.783746350923579,1.0,0.0,0.0,4,5,880,0.0,1951,0.0,7.104144092987527,13000
17610,329900.0,3,2.5,7.682482446534506,8.498010371999463,2.0,0.0,0.0,3,8,2170,0.0,2004,0.0,7.7406644019172415,4935
17611,531000.0,2,1.5,7.138866999945524,8.803874763534434,1.5,0.0,0.0,4,7,1260,0.0,1926,0.0,7.668561108015897,4770
17612,725000.0,3,1.75,7.539027055823995,9.495519314209846,1.0,0.0,0.0,3,7,1380,500.0,1967,0.0,8.174702882469461,10883
17613,355300.0,3,2.5,7.3901814282264295,8.910585718290132,1.0,0.0,0.0,5,7,1620,0.0,1955,0.0,7.27931883541462,8121
17614,280000.0,3,2.5,7.383989457978509,9.21253795551967,2.0,0.0,0.0,3,7,1610,0.0,1996,0.0,7.506591780070841,10017
17616,605004.0,4,2.0,7.222566018822171,8.294049640102028,2.0,0.0,0.0,3,9,1370,0.0,1951,1994.0,7.605890001053122,5720
17617,260000.0,2,1.0,6.536691597591305,8.699514748210191,1.0,0.0,0.0,3,6,690,0.0,1949,0.0,6.733401891837359,3030
17618,748000.0,4,2.5,8.061486866871327,8.512984346642183,2.0,0.0,0.0,4,7,2570,600.0,1925,0.0,7.630461261783627,5000
17619,776000.0,2,2.0,7.595889917718538,8.729073550451737,1.0,0.0,0.0,4,7,1010,980.0,1941,0.0,7.293017679772782,5150
